id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
lexinfo,lexinfo,-,,FALSE,Ontology of lexical categories,http://lexinfo.net/,FALSE,Web:http://lexinfo.net/ Name: Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
geological-survey-of-austria-thesaurus,Geological Survey of Austria (GBA) - Thesaurus,Available,http://resource.geolba.ac.at/PoolParty/sparql/GeologicUnit,http://www.opendefinition.org/licenses/cc-by-sa,"The Thesaurus of the Geological Survey of Austria is a bilingual (de/en) controlled vocabulary for the semantic harmonisation of geoscientific map-based geodata. Currently there are four thematic subjects available : 

* lithology
* geologic timescale
* geologic units
* tectonic units & classification",http://resource.geolba.ac.at/,FALSE,Web:http://resource.geolba.ac.at/ Name:Thesaurus Editorial Team Email:thesaurus@geologie.ac.at,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
universal-dependencies-treebank-ancient-greek,Universal Dependencies Treebank Ancient_Greek,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Ancient_Greek treebank.",https://github.com/UniversalDependencies/UD_Ancient_Greek,FALSE,"Web:https://github.com/UniversalDependencies/UD_Ancient_Greek Name:Celano, Giuseppe G. A.; Zeman, Daniel Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
universal-dependencies-treebank-catalan,Universal Dependencies Treebank Catalan,-,,FALSE,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Catalan treebank.",https://github.com/UniversalDependencies/UD_Catalan,FALSE,"Web:https://github.com/UniversalDependencies/UD_Catalan Name:Martínez Alonso, Héctor; Pascual, Elena; Zeman, Daniel Email:zeman@ufal.mff.cuni.cz",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
wiktionary-dbpedia-org,wiktionary.dbpedia.org,offline,http://wiktionary.dbpedia.org/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"We aim to provide a open-source framework (based on DBpedia) to extract semantic lexical resources (a ontology about language use) from Wiktionary. The data currently includes language, part of speech, senses, definitions, synonyms, taxonomies (hyponyms, hyperonyms, synonyms, antonyms) and translations for each lexical word.",http://wiktionary.dbpedia.org,FALSE,Web:http://wiktionary.dbpedia.org Name:Jonas Brekle Email:jonas.brekle@gmail.com,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
ontos-news-portal,Ontos News Portal,-,,http://www.opendefinition.org/licenses/cc-by,"The Ontos News Portal extracts facts (objects as e. g. persons or organizations as well as relations between them, e. g. a person is working for an organization or living at a location). The facts are merged together and build a huge information-network including references to the respective articles. The portal can manually be searched at news.ontos.com. For all objects, Ontos provides dereferencable GUIDs. The interface at www.ontosearch.com allows to easily generate RDF/XML or HTML information.",http://news.ontos.com,FALSE,Web:http://news.ontos.com Name:Ontos AG (Christian Ehrlich) Email:christian.ehrlich@ontos.com,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.03
zhishi-me,Zhishi.me,offline,http://zhishi.me/sparql,http://creativecommons.org/licenses/by-nc/2.0/,"Structured data extracted and integrated from three major web-based Chinese-language encyclopaedias:

* [Chinese Wikipedia](http://zh.wikipedia.org/)
* [Hudong Baike](http://www.hudong.com/)
* [Baidu Baike](http://baike.baidu.com/)

Each page is available in an RDF version. There is a SPARQL endpoint (although it only returns HTML, no machine-readable data, at the moment).

[An ISWC2011 paper](iswc2011.semanticweb.org/fileadmin/iswc/Papers/In-Use/70320209.pdf) describes technical aspects of the project in detail.",http://zhishi.me,FALSE,Web:http://zhishi.me Name:Shanghai Jaio Tong University and Southeast University Email:,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
omwn-bul,BulTreeBank WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,http://compling.hss.ntu.edu.sg/omw/wns/bul/LICENSE,"The BulTreeBank wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose. The original URL for this project is http://www.bultreebank.org/",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
olac,OLAC Metadata,-,,http://www.opendefinition.org/licenses/cc-by,Metadata of linguistic resources participating in Open Language Archives Community.,http://www.language-archives.org/archive_records.php,FALSE,Web:http://www.language-archives.org/archive_records.php Name: Email:,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
VelezIndexTotiusArtis,Velez (1744) Index Totius Artis in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,A Latin-Portuguese dictionary linked to the LiLa Knowledge Base.,http://lila-erc.eu/data/lexicalResources/LatinPortuguese/Velez/Lexicon,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/lexicalResources/LatinPortuguese/Velez/Lexicon Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
LASLA,LASLA corpus in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"This dataset contains the triples linking the LASLA corpus to the LiLa LemmaBank.
The LASLA Latin corpus consists of a large amount of texts of Classical Latin, semi-automatically lemmatized and annotated with morphosyntactic information, with full manual verification.",https://lila-erc.eu/data/corpora/Lasla/id/corpus,"Name: absent, email: giovannimoretti@gmail.com",Web:https://lila-erc.eu/data/corpora/Lasla/id/corpus Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
AugustiniConfessiones,Augustini Confessiones in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"The Confessiones are a prose work in 13 books by Augustine of Hippo written in the 4th century AD. It contains autobiographical narrative and meditations on religious matters, which become prevalent in the last books (X-XIII). The digital text is taken from The Latin Library. The original text was lemmatized and PoS tagged with the UDPipe tool, using an in-house built trained model based on different UD Latin treebanks. The output of UDPipe was then checked manually at the CIRCSE Research Centre of the Università Cattolica del Sacro Cuore, Milan, Italy. The linking of the text to the Lemma Bank of the LiLa Knowledge Base was performed at CIRCSE, too.",http://lila-erc.eu/data/corpora/CIRCSELatinLibrary/id/corpus/Confessiones,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/corpora/CIRCSELatinLibrary/id/corpus/Confessiones Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
CompHistSem,Computational Historical Semantics in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"A subset of more than 1M tokens of a Latin corpus featuring more than 4000 texts spanning from the 2nd to the 15th Century.
The subset is linked to the LiLa Lemma Bank",http://lila-erc.eu/data/corpora/CompHistSem/id/corpus,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/corpora/CompHistSem/id/corpus Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
CorpusFibonacci,Corpus Fibonacci in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"Chapter VIII of Liber Abbaci (also known as Liber Abaci)  linked to the LiLa Knowledge Base, a historic 1202 treaty on arithmetic by Leonardo Fibonacci, manually annotated with tokenization, lemmatization and part of speech tagging following the Universal Dependencies (UD) formalism.",http://lila-erc.eu/data/corpora/CorpusFibonacci/id/corpus,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/corpora/CorpusFibonacci/id/corpus Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
DanteLatinLoanwords,Dante Latin Loanwords in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"This glossary linked to the LiLa Knowledge Base collects the Latin loanwords attested in the four Italian works by XIIIth Century writer and poet Dante Alighieri (Rime, Vita Nova, Convivio and Commedia)",http://lila-erc.eu/data/lexicalResources/DanteLatinLoanwords/Lexicon,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/lexicalResources/DanteLatinLoanwords/Lexicon Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
IGVLL,Index Graecorum Vocabulorum in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"Index of 1,763 Ancient Greek loanwords in Latin, mapped against the LiLa lemma bank.",http://lila-erc.eu/data/lexicalResources/IGVLL/Lexicon,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/lexicalResources/IGVLL/Lexicon Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
IndexThomisticusTreebank,Index Thomisticus Treebank in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"The Index Thomisticus Treebank linked to the LiLa Knowledge Base is a corpus that contains Latin texts of Thomas Aquinas (Medieval Latin) enhanced with complex and interlinked morphological, syntactic and semantic/pragmatic annotation.",http://lila-erc.eu/data/corpora/ITTB/id/corpus,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/corpora/ITTB/id/corpus Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
LatinAffectus,LatinAffectus in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"Sentiment lexicons linked to the LiLa Knowledge Base. Gold: prior polarity lexicon of Latin lemmas created by two experts of Latin language and culture following a multi-stage process and an extensive reconciliation phase. It follows a five-way classification: 1 (fully positive), 0.5 (somewhat positive), 0 (neutral), -0.5 (somewhat negative), -1 (fully negative) Silver: prior polarity lexicon built by deriving new entries through synonym, antonym and derivational relations with the entries in the gold standard.",http://lila-erc.eu/data/lexicalResources/LatinAffectus/Lexicon,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/lexicalResources/LatinAffectus/Lexicon Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
universal-dependencies-treebank-finnish,Universal Dependencies Treebank Finnish,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Finnish treebank.",https://github.com/UniversalDependencies/UD_Finnish,FALSE,"Web:https://github.com/UniversalDependencies/UD_Finnish Name:Ginter, Filip; Kanerva, Jenna; Laippala, Veronika; Missilä, Anna; Pyysalo, Sampo Email:ginter@cs.utu.fi, jmnybl@utu.fi",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
eurosentiment,EuroSentiment,offline,http://virtuoso-eurosentiment.paradigmatecnologico.com/sparql,http://www.opendefinition.org/licenses/gfdl,"Gabriela Vulcu, Raul Lario Monje, Mario Munoz, Paul Buitelaar and Carlos A. Iglesias (2014), Linked-Data based Domain-Specific Sentiment Lexicons, In: Proceedings of the 3rd Workshop on Linked Data in Linguistics (LDL-2014), Reykjavik, Iceland, May 2014

    Resource Type: 	Lexicon
    Resource Name: 	EUROSENTIMENT domain-specific sentiment lexicons	
    Size: 	9160	
    Resource Production Status: 	Newly created-in progress	
    Language(s): 	W	
    Modality: 	Written	
    Use of the Resource: 	Emotion Recognition/Generation	
    Resource Availability: 	Freely Avalable	
    Resource URL (if available): 	http://140.203.155.231:8080/eurosentiment/	
    Resource Description: 	Please see the submitted article. It describes this language resource and all other involved.",absent,FALSE,Web:absent Name:Gabriela Vulcu et al. Email:gabriela.vulcu@insight-centre.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
bll-thesaurus,Bibliography of Linguistic Literature (BLL) Thesaurus,-,,http://www.opendefinition.org/licenses/cc-by,"The Thesaurus of the Bibliography of Linguistic Literature (BLL Thesaurus) represents a comprehensive bilingual vocabulary for indexing and documentation of linguistically relevant publications. Since 1971, it has been continuously developed and enhanced. The BLL Thesaurus covers the field in its entirety: language identifiers, levels of language description, sub-domains and sub-disciplines as well as theoretical frameworks.
The BLL Thesaurus is hosted and maintained by the University Library Johann Christian Senckenberg in Frankfurt, Germany. The dataset is published as RDF/XML, NT and Turtle and licensed under Creative Commons Attribution (CC-BY).",http://data.linguistik.de/bll,FALSE,Web:http://data.linguistik.de/bll Name:University Library Johann Christian Senckenberg Email:,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
